X,Y,type,name,longitude,latitude
-335093.4748,7156412.967,police,Fleetwood Police Station,-3.010195900215597,53.92736970111831
-129553.9128,6573185.228,police,Ryde Police Station,-1.163802599857277,50.7272314988489
-189422.9042,7096440.576,police,Police station (part time),-1.7016149000516787,53.60894650071665
-466908.4757,6511434.197,police,Torpoint Police Station,-4.194310200062581,50.374770201562754
-145539.7813,6996250.238,police,Police Contact Point,-1.3074060998920252,53.07158520219261
-192204.0547,6695656.06,police,Marlborough Police Station,-1.7265984000675454,51.41848869779706
-126481.1386,6754552.734,police,Community Police Station,-1.1361993995721957,51.747246297743104
-241089.664,7143015.797,police,Colne police station,-2.1657453001443994,53.85644690064761
-40887.12577,6686555.687,police,Esher Police Station,-0.36729530002908156,51.36747869845021
-329341.708,7120588.764,police,Lytham Police Station,-2.9585268999442844,53.73745170020307
-130494.2397,7280019.674,police,South Bank Police Station.,-1.1722497001206642,54.5760638025949
-72356.7562,7092664.094,police,Scunthorpe Police Station,-0.6499918000376994,53.58881440104645
-58285.56068,7025535.306,police,Abbey Neighbourhood Office,-0.5235881000231981,53.229353498309955
-402180.8116,6538179.936,police,Newton Abbot Police Station,-3.6128517003987373,50.52775249891638
-326450.6518,7340673.972,police,British Transport Police,-2.9325561002272,54.89065830207945
-104642.1247,6666171.058,police,Odiham Poice Station,-0.940016199807509,51.25301099858013
-164214.7836,7331177.492,police,Houghton Police Station,-1.475166499862597,54.84156429809435
28809.43969,6779921.232,police,Stansted Airport Police Station,0.25879960000446567,51.888119399379185
-241013.6996,6797789.419,police,Tewkesbury Police Station,-2.1650629003287096,51.98707850224486
10636.6998,6707830.975,police,Plumstead Police Station,0.09555110002931057,51.48664339794723
-10651.72793,6710146.714,police,Overseas Visitors Records Office,-0.09568610001801792,51.499595299090444
21293.04748,6713887.93,police,Rainham Police Station,0.19127869996766658,51.52051210217975
7295.411885,6711564.51,police,Security Office,0.06553580000242708,51.507523199435006
-24160.48172,6761748.652,police,Hertfordshire Constabulary Headquarters,-0.21703730000766303,51.78725050069428
-271860.1635,6931163.223,police,Donnington Police Station,-2.4421614001528207,52.71886119876836
-22549.53284,7098354.95,police,Immingham Police Station,-0.20256589999927077,53.61914819908909
160185.1628,6882168.403,police,Bungay Police Station,1.4389678003241377,52.45144860149606
